user_input,reference_contexts,reference,synthesizer_name
AI 4 vision 셋톱박스에서 AI 음성검색 서비스 쓰려면 셋톱박스 점검도 해야 하나요?,"['<1-hop>\n\nB tv+로 영화, 방송, 애니, 키즈 전 장르 콘텐츠를 한 번에 즐길 수 있어요.\nB tv를 통해 OTT에서 제공하는 다양한 콘텐츠를 이용할 수 있어요.\nNETFLIX(넷플릭스) 앱으로 바로 이동할 수 있어요.\n※ Smart 3셋톱박스와 AI 4 vision 셋톱박스만 가능해요. \nApple TV 앱으로 바로 이동할 수 있어요.\n홈쇼핑 바로가기, AI 쇼핑 등 다양한 쇼핑 정보를 확인할 수 있어요.\n검색\n에이닷 \nB tv+\nOTT\nNETFLIX\nApple TV\n쇼핑', '<2-hop>\n\n구글 시스템 설정\n셋톱박스, TV를 HDMI로 연결하면 B tv 리모컨으로 셋톱박스와 TV의 전원, 음량을 조절할 수 있어요.\n셋톱박스에 설치된 앱을 삭제하여 용량을 관리할 수 있어요.\n구글 텍스트 음성변화 기능을 이용하려면 서비스 설치가 필요해요.\n셋톱박스를 점검하여 시스템을 최적의 상태로 복구할 수 있어요.\n셋톱박스 설정을 초기화할 수 있어요. \n※ 인증번호 설정, 자녀 안심 설정, ZEM 키즈 설정, 해설&자막방송 설정 정보는 제외돼요.\n사용 중인 셋톱박스의 기기 정보와 인터넷 연결 상태를 확인할 수 있어요.', '<3-hop>\n\n※ 쇼핑, OTT홈 버튼은 SA02 리모컨에만 한해요.\n바로가기\nVOD 영상의 10초 혹은 30초 단위로 건너뛰어요.건너뛰기\n음량, 채널 버튼 SA02 리모컨 옆면의 음량 슬라이더 설정에 따라 TV 또는 B tv 음량을 조절할 수 있어요. \n(B tv 음량에서만) 음량 버튼을 아래로 2초 이상 누르면 음량을 ‘0’으로 변경할 수 있어요.\n채널 버튼은 실시간 방송의 채널을 한 칸씩 이동할 수 있어요.\nAI 음성검색 서비스를 이용할 수 있어요.\nAI 음성검색 : 리모콘 버튼을 누르면 AI 음성검색 서비스를 이용할 수 있어요.\nAI 음성검색\n이전, 나가기']","AI 4 vision 셋톱박스에서는 AI 음성검색 서비스를 리모컨 버튼을 눌러 이용할 수 있어요. 그리고 셋톱박스를 점검하여 시스템을 최적의 상태로 복구할 수 있으니, 음성검색 서비스가 잘 안 될 때는 셋톱박스 점검 및 최적화를 해보는 것이 좋아요.",multi_hop_abstract_query_synthesizer
B tv 에서 키즈 특화 서비스 및 애니메이션 키즈 콘텐츠 볼려면 시청 제한 설정 어떻게 해요?,"['<1-hop>\n\nB tv 서비스에 필요한 여러 가지 설정을 할 수 있어요.\n고객님이 가입한 월정액을 비롯해 다양한 월정액 상품을 쉽고 빠르게 확인할 수 있어요.  \n구글 TV앱을 포함해, B tv의 다양한 TV앱을 확인할 수 있어요.\n※ [TV 앱 ▶ 구글 설정]에서 구글 서비스와 기기의 환경 설정을 해보세요. \n키즈에 특화된 서비스와 콘텐츠를 이용할 수 있어요.\n시니어 맞춤 서비스와 콘텐츠를 이용할 수 있어요.\n장르별로 다양한 콘텐츠를 확인할 수 있어요.\nB tv에서 찾고 싶은 콘텐츠를 직접 검색할 수 있어요.\n에이닷과 대화하며, 콘텐츠를 탐색 할 수 있어요.', '<2-hop>\n\n9 10\nTV를 켜자마자 볼만한 콘텐츠가 한눈에!\n본방에서 놓친 드라마, 예능을 바로바로!   ㅣ  최신 영화와 인기 해외 드라마를 한 곳에!  ㅣ  애니, 키즈부터 시니어 전용 콘텐츠까지!\nB tv 홈 화면 만나보기\n부가 앱 서비스\n앱 더보기\n알람\n설정\n월정액\n게임&앱\nZEM\n해피시니어 \n장르별 메뉴\n클래스101+, 금영 노래방, 뽀로로 TV와 같이 B tv에서 제공하는\n다양한 게임&앱 서비스를 이용할 수 있어요.\n자주 사용하는 앱 등록 및 순서를 지정할 수 있어요.\n구글에서 제공하는 알림이 있다면 빨간색 표시돼 알 수 있어요.', '<3-hop>\n\n설정할 수 있어요.\n인증 설정\n인증 방식 설정\n성인 인증 \n시청 제한 \n인증번호 혹은 인증패턴 중 인증 방식을 설정할 수 있어요.\n성인콘텐츠 및 성인채널 이용 시 필요한 인증번호, 패턴 변경 및 초기화를 설정할 수 있어요.\n유료 콘텐츠 구매 시 구매 인증을 설정하고 변경 및 초기화를 설정할 수 있어요.\n현재 사용 중인 TV에서 지원하는 해상도에 맞춰 B tv 화면의 해상도를 변경할 수 있어요.\n고객님의 TV에서 지원하는 해상도에 맞춰 화면 비율을 설정할 수 있어요.\nB tv 음향 출력 형식을 설정할 수 있어요.  \n※ 기본 스테레오 재생, Dolby 및 Atmos 음질 이용의 경우 외부기기 출력 설정 가능해요. \n화면/음향 설정\n화면 해상도 설정']","B tv에서는 키즈에 특화된 서비스와 애니메이션 및 키즈 콘텐츠를 이용할 수 있습니다. 이러한 콘텐츠를 안전하게 시청하기 위해 시청 제한 설정이 가능합니다. 시청 제한은 인증번호 혹은 인증패턴 중 하나를 선택하여 설정할 수 있으며, 성인 콘텐츠 및 성인 채널 이용 시 필요한 인증번호를 설정하거나 변경할 수 있습니다. 따라서 키즈 콘텐츠를 보호하기 위해 시청 제한을 설정하면 안전하게 이용할 수 있습니다.",multi_hop_abstract_query_synthesizer
공유기 불빛 안 들어오면 어떻게 해요? 그리고 셋톱박스랑 TV 연결 상태랑 랜 케이블도 같이 확인해야 하나요? 공유기 전원 케이블 빼고 다시 꽂는 것도 해야 하는지 알려 주세요.,"['<1-hop>\n\n기기 간 [랜 케이블] 연결 상태, LED 작동 여부를 확인해 주세요. \n[셋톱박스와 TV간 연결] 상태, [외부입력 설정] 정보를 확인해 주세요.\n리모컨의 [배터리 충전 여부]와 [B tv와의 연결] 상태를 확인해 주세요.\n전원 재연결\n와이파이 재연결 와이파이가 연결되지 않을 때 공유기 전원, 인터넷, 2.4G, 5G 순으로 \n불빛이 들어오는지 확인하고 공유기의 전원 케이블을 뺐다가 꽂아 주세요.\n공유기 전원 불빛 인터넷, 2.4G, 5G 불빛 공유기 전원 케이블\n인터넷, B tv, 전화를 이용할 수 없을 때', '<2-hop>\n\n공유기에 불빛이 들어오는지 확인해 주세요.\n 셋톱박스 뒷면의 전원 케이블을 뺐다가 다시 연결해 주세요.\n 셋톱박스 뒷면에 랜(LAN) 케이블이 잘 연결되어 있는지 확인해 주세요.\nB tv를 시작할 때 \n셋톱박스 앞면에 \n불빛이 켜지지 \n않아요\n소프트웨어 \n업데이트가 \n되지 않아요\n갑자기 화면이 \n멈췄어요\nB tv 화면이나 \n소리가 나오지 \n않아요\n상황별 문제 해결하기\n 아래 순서대로 TV와 리모컨을 연결해 주세요.\n 리모컨의 배터리가 충분한지 확인해 주세요.']","공유기에 불빛이 들어오지 않으면 먼저 공유기 전원 케이블을 뺐다가 다시 꽂아 주세요. 그리고 인터넷, 2.4G, 5G 불빛이 들어오는지 확인해야 합니다. 셋톱박스 뒷면에 랜(LAN) 케이블이 잘 연결되어 있는지 확인하고, 셋톱박스와 TV 간 연결 상태와 외부 입력 설정 정보도 확인해 주세요. 또한 리모컨 배터리가 충분한지 확인하고, B tv와의 연결 상태도 점검해야 합니다.",multi_hop_specific_query_synthesizer
"블루투스 연결이 안 될 때, SKB 세트탑박스와 충전식 리모컨 SA02를 어떻게 다시 연결할 수 있나요? 그리고 리모컨 배터리가 부족할 때는 어떤 표시가 나오고, 어떻게 충전해야 하나요?","['<1-hop>\n\nUSB 메모리를 연결할 수 있어요.(USB 2.0  , USB 3.0  )\n마이크를 연결할 수 있어요.\n외부 스피커와 연결해 셋톱박스에 나오는 소리를 출력해요. \nHDMI 케이블을 이용해 셋톱박스를 TV와 연결해요. \n랜 케이블을 이용해 SK브로드밴드 인터넷을 연결해요. \n전원 어댑터를 연결해요. \n셋톱박스를 켜거나 완전히 끌 수 있어요.\n음성인식 LED  \n상태 알림 LED\n음성인식 마이크\n채널\n음량\nB tv 전원\n마이크 OFF \n적외선(IR) 수신부\n블루투스 \n상태 알림 LED  \nUSB 포트\n마이크(MIC) 입력 \nAUX 출력  \nHDMI 포트\n랜 포트', '<2-hop>\n\n채널음량\n SA02는 충전식 리모컨으로 배터리가 10%미만일 경우 빨간색 불빛이 들어와요. \n  C타입으로 충전해 주세요.\n※ 충전 중에도 B tv 를 사용 하실 수 있으며 충전이 충분할 경우 다시 초록색 불빛이 들어와요.\n 리모컨의  버튼과  버튼을 동시에 눌러 블루투스를 다시 연결해 주세요. \n 셋톱박스 뒷면 전원을 껐다 다시 켠 후, 전원 케이블을 뺐다가 다시 연결해 주세요.\n3초\n선호채널\nMIC\n스마트TV \nTV전원\n편성표전체메뉴\n채널음량\nMIC\n스마트TV \nTV전원\nTV전원\n전체메뉴\nTV전원\n선호채널 편성표']","블루투스 연결이 안 될 때는 리모컨의 버튼과 버튼을 동시에 눌러 블루투스를 다시 연결해 주세요. 만약 그래도 연결이 안 되면 셋톱박스 뒷면 전원을 껐다가 다시 켜고, 전원 케이블을 뺐다가 다시 연결해 보세요. 리모컨 SA02는 충전식이며, 배터리가 10% 미만일 경우 빨간색 불빛이 들어옵니다. 이때 C타입 케이블로 충전해 주시면 되고, 충전 중에도 B tv를 사용할 수 있습니다. 배터리가 충분히 충전되면 초록색 불빛이 들어옵니다.",multi_hop_specific_query_synthesizer
"공유기 전원 불빛과 인터넷, 2.4G, 5G 불빛이 정상적으로 들어오지 않을 때, 셋톱박스와 모뎀의 전원 케이블을 어떤 순서로 재연결해야 하며, 와이파이 재연결 과정에서 공유기와 셋톱박스의 전원 상태를 어떻게 확인해야 하나요?","['<1-hop>\n\n기기 간 [랜 케이블] 연결 상태, LED 작동 여부를 확인해 주세요. \n[셋톱박스와 TV간 연결] 상태, [외부입력 설정] 정보를 확인해 주세요.\n리모컨의 [배터리 충전 여부]와 [B tv와의 연결] 상태를 확인해 주세요.\n전원 재연결\n와이파이 재연결 와이파이가 연결되지 않을 때 공유기 전원, 인터넷, 2.4G, 5G 순으로 \n불빛이 들어오는지 확인하고 공유기의 전원 케이블을 뺐다가 꽂아 주세요.\n공유기 전원 불빛 인터넷, 2.4G, 5G 불빛 공유기 전원 케이블\n인터넷, B tv, 전화를 이용할 수 없을 때', '<2-hop>\n\n인터넷, B tv, 전화를 이용할 수 없을 때\n모뎀, 공유기, 셋톱박스의 전원 케이블을 순서대로 뺐다가 다시 꽂아 주세요.\n※ 셋톱박스 뒷면의 전원 버튼을 OFF 후 다시 ON 하여도 전원이 재연결돼요.\n※ 모뎀과 셋톱박스의 전원 케이블은 모델에 따라 5V(   색), 12V(   색)로 색상이 다를 수 있어요.\n모뎀 전원 케이블 공유기 전원 케이블 셋톱박스 전원 케이블\n와이파이 설정 방법\n(기가 와이파이 공유기 예시) \nHDMI 포트 확인\nSK_WiFiGIGA97A2_2.5 G\nSK_WiFiGIGA97A2_5G\n<   WiFi\n사용 가능한 네트워크']","공유기 전원 불빛과 인터넷, 2.4G, 5G 불빛이 정상적으로 들어오지 않을 때는 먼저 공유기 전원 케이블을 뺐다가 다시 꽂아야 합니다. 이후 인터넷, B tv, 전화를 이용할 수 없을 경우 모뎀, 공유기, 셋톱박스의 전원 케이블을 순서대로 뺐다가 다시 꽂아야 합니다. 셋톱박스 뒷면의 전원 버튼을 OFF 후 다시 ON 하면 전원이 재연결됩니다. 와이파이 재연결 과정에서는 공유기 전원, 인터넷, 2.4G, 5G 불빛이 정상적으로 들어오는지 확인해야 하며, 셋톱박스와 TV 간 연결 상태, 외부입력 설정, 리모컨 배터리 충전 여부와 B tv와의 연결 상태도 함께 점검해야 합니다.",multi_hop_specific_query_synthesizer
"Smart 3 셋톱박스 못 찾으면 리모컨 어떻게 찾고, Smart 3 셋톱박스 어떤 포트 있고 음성 기능 어떻게 사용해요?","['<1-hop>\n\n어디 있는지 \n못 찾겠어요\n Smart 3 / UHD 4 셋톱박스는 채널 Down  버튼을 3초 이상 길게 눌러보세요.\n AI 스피커형 셋톱박스는 음량 Down  또는 Up  버튼을 3초 이상 길게 눌러보세요.\n 리모컨에서 자동으로 불빛이 들어오고 알림 음이 울려요. 리모컨을 찾은 후에는\n 아무 버튼이나 눌러 알림 음을 멈출 수 있어요.\nTVTV\nHDMIHDMI\nUSBUSB\n셋톱박스 전원 불빛\n외부입력 조용히\n스마트TV \nTV전원\n편성표전체메뉴\n채널음량', '<2-hop>\n\nAUX 출력  \nHDMI 포트\n랜 포트 \n전원 연결 포트 \n셋톱박스 전원\n사용자의 음성을 인식해요. \nB tv 채널을 변경할 수 있어요. \nB tv 또는 NUGU 서비스의 음량을 조절할 수 있어요.\nB tv 서비스를 시작하거나 종료할 수 있어요.\n11\n10\n1110\n※ B tv pop 이용 고객의 경우, Smart 3 셋톱박스만 설치 가능해요.']","Smart 3 셋톱박스 리모컨 못 찾으면 채널 Down 버튼을 3초 이상 길게 눌러서 리모컨에서 자동으로 불빛이 들어오고 알림 음이 울려요. 리모컨 찾은 후 아무 버튼 눌러서 알림 음 멈출 수 있어요. Smart 3 셋톱박스에는 AUX 출력, HDMI 포트, 랜 포트, 전원 연결 포트가 있고, 사용자의 음성을 인식해서 B tv 채널 변경, 음량 조절, B tv 또는 NUGU 서비스 시작과 종료가 가능합니다.",multi_hop_specific_query_synthesizer
"고객센터 106 어디에 전화해야 하나요? 음량 조절할 때 불빛이 계속 주황색으로 오래 켜져 있으면 고객센터 106에 문의해야 한다고 하는데, 이게 무슨 뜻인가요? 그리고 B tv 서비스 이용할 때 고객센터 106은 어떤 도움을 주나요?","['<1-hop>\n\nB tv 요금제별 채널표\n모바일 B tv 앱 설치\nB tv 서비스\n고객센터 106 www.bworld.com\nB tv 셀프 가이드', '<2-hop>\n\n※ 음량은 총 32단계로 조절할 수 있으며, 불빛의 밝기와 위치로 음량의 크기를 확인할 수 있어요.\n 중앙에 주황색 불빛이 들어와요. \n 불빛이 오랫동안 나타나면, 고객센터로 문의해 주세요.(고객센터 106)\n서비스를 시작할 때\n음성인식 기능을  \n사용할 때\n마이크가 꺼졌을 때\n음량을 조절할 때\n시스템 오류가\n발생했을 때\n상태별 알림 안내\nAI 스피커형 셋톱박스\n5\n※ B tv pop 이용 고객의 경우, Smart 3 셋톱박스만 설치 가능해요.']","음량은 총 32단계로 조절할 수 있고, 불빛의 밝기와 위치로 음량 크기를 확인할 수 있습니다. 만약 중앙에 주황색 불빛이 오랫동안 켜져 있으면 시스템에 문제가 있을 수 있으니 고객센터 106으로 문의하셔야 합니다. 고객센터 106은 B tv 서비스와 관련된 문제를 도와주며, 요금제별 채널표 안내, 모바일 B tv 앱 설치, 셋톱박스 관련 문의 등 다양한 서비스를 지원합니다.",multi_hop_specific_query_synthesizer
"구글 플레이스토어를 이용해 OTT 앱을 다운로드하고 실행하는 방법과, 모바일에서 B tv와 연결하는 절차는 어떻게 되나요?","['<1-hop>\n\n홈 상단 메뉴(Dock Menu)에서 OTT앱 선택 후, 게임&앱에서 \n  구글 플레이스토어 로그인 후 OTT 앱을 다운로드 받아 실행할 수 있어요. \n※ OTT에 따라 게임&앱에서 바로 이용할 수 없는 서비스도 있어요.\n   홈 상단 메뉴 ▶ OTT 또는 홈 ▶ 게임&앱 ▶ 구글 플레이스토어\n 모바일에서 유튜브 또는 다양한 OTT 앱을 실행해 주세요.\n 화면에 표시된 \n  화면 전송 버튼을 눌러 B tv와 연결할 수 있어요.\n※ OTT 서비스를 이용하려면 별도의 가입이 필요하며, 가입 후 B tv와 모바일 앱을\n    연결해 주세요. (앱에서 구글 계정 로그인을 한 후, 설정에서 ‘TV코드로 연결’ 실행)', '<2-hop>\n\n나로 시작되는 모바일\n·와이파이 연결하기: 셋톱박스와 같은 와이파이에 연결하면 바로 연결할 수 있어요.\n·B tv 인증번호 입력하기: B tv 채널 777번에서 안내되는 인증번호 6자리를 입력하면 연결할 수 있어요.\n·B tv 가입자 인증하기: B tv 가입자 본인의 스마트 기기로 인증하면 셋톱박스 없이 연결할 수 있어요.\n구글 플레이스토어 혹은 애플 앱스토어에서 ‘모바일 B tv’ 앱 설치\n나의 B tv 관리 ▶ B tv 연결하기']","구글 플레이스토어를 이용하려면 홈 상단 메뉴의 OTT 앱 선택 후 게임&앱에서 구글 플레이스토어에 로그인하여 OTT 앱을 다운로드 받아 실행할 수 있습니다. 단, OTT에 따라 게임&앱에서 바로 이용할 수 없는 서비스도 있습니다. 모바일에서는 유튜브나 다양한 OTT 앱을 실행한 후 화면에 표시된 화면 전송 버튼을 눌러 B tv와 연결할 수 있습니다. 또한, 모바일에서 B tv와 연결하려면 셋톱박스와 같은 와이파이에 연결하거나, B tv 채널 777번에서 안내되는 6자리 인증번호를 입력하거나, B tv 가입자 본인의 스마트 기기로 인증하는 방법이 있습니다. 구글 플레이스토어나 애플 앱스토어에서 '모바일 B tv' 앱을 설치한 후 나의 B tv 관리 메뉴에서 B tv 연결하기를 진행하면 됩니다.",multi_hop_specific_query_synthesizer
AI 스피커형 셋톱박스 리모컨 못 찾으면 어떻게 불빛 음 알림 나오게 하나요?,"['<1-hop>\n\n어디 있는지 \n못 찾겠어요\n Smart 3 / UHD 4 셋톱박스는 채널 Down  버튼을 3초 이상 길게 눌러보세요.\n AI 스피커형 셋톱박스는 음량 Down  또는 Up  버튼을 3초 이상 길게 눌러보세요.\n 리모컨에서 자동으로 불빛이 들어오고 알림 음이 울려요. 리모컨을 찾은 후에는\n 아무 버튼이나 눌러 알림 음을 멈출 수 있어요.\nTVTV\nHDMIHDMI\nUSBUSB\n셋톱박스 전원 불빛\n외부입력 조용히\n스마트TV \nTV전원\n편성표전체메뉴\n채널음량', '<2-hop>\n\n3 4\n앞면\n윗면\n뒷면\nAI 스피커형 셋톱박스\n음성인식에 따른 셋톱박스의 상태를 알려줘요.\n셋톱박스 전원이 켜지면 불빛이 들어와요. \n음성 인식을 위한 마이크를 끌 수 있습니다. 마이크를 끄시면 ‘아리아’ 라고\n불러도 음성인식이 되지 않습니다. 단, 마이크를 꺼도 리모컨의  버튼을\n이용한 서비스는 이용하실 수 있어요.\nTV전원 및 음량 제어 리모컨 기능 지원을 위한 적외선 수신부예요. \n블루투스 연결을 시도하거나 종료할 수 있어요.\n셋톱박스의 동작 상태에 따라 불빛이 들어와요.']",AI 스피커형 셋톱박스 리모컨을 못 찾으면 음량 Down 또는 Up 버튼을 3초 이상 길게 누르면 리모컨에서 자동으로 불빛이 들어오고 알림 음이 울려요. 리모컨을 찾은 후에는 아무 버튼이나 눌러서 알림 음을 멈출 수 있습니다.,multi_hop_specific_query_synthesizer
블루투스 연결 어떻게 해요? 셋톱박스 앞면이나 뒷면에 불빛 있으면 블루투스 상태 알 수 있어요?,"['<1-hop>\n\n3 4\n앞면\n윗면\n뒷면\nAI 스피커형 셋톱박스\n음성인식에 따른 셋톱박스의 상태를 알려줘요.\n셋톱박스 전원이 켜지면 불빛이 들어와요. \n음성 인식을 위한 마이크를 끌 수 있습니다. 마이크를 끄시면 ‘아리아’ 라고\n불러도 음성인식이 되지 않습니다. 단, 마이크를 꺼도 리모컨의  버튼을\n이용한 서비스는 이용하실 수 있어요.\nTV전원 및 음량 제어 리모컨 기능 지원을 위한 적외선 수신부예요. \n블루투스 연결을 시도하거나 종료할 수 있어요.\n셋톱박스의 동작 상태에 따라 불빛이 들어와요.', '<2-hop>\n\nUSB 메모리를 연결할 수 있어요.(USB 2.0  , USB 3.0  )\n마이크를 연결할 수 있어요.\n외부 스피커와 연결해 셋톱박스에 나오는 소리를 출력해요. \nHDMI 케이블을 이용해 셋톱박스를 TV와 연결해요. \n랜 케이블을 이용해 SK브로드밴드 인터넷을 연결해요. \n전원 어댑터를 연결해요. \n셋톱박스를 켜거나 완전히 끌 수 있어요.\n음성인식 LED  \n상태 알림 LED\n음성인식 마이크\n채널\n음량\nB tv 전원\n마이크 OFF \n적외선(IR) 수신부\n블루투스 \n상태 알림 LED  \nUSB 포트\n마이크(MIC) 입력 \nAUX 출력  \nHDMI 포트\n랜 포트']","셋톱박스 앞면이나 뒷면에 불빛이 들어오면 셋톱박스의 동작 상태를 알려줍니다. 블루투스 연결은 셋톱박스에서 시도하거나 종료할 수 있으며, 상태 알림 LED를 통해 블루투스 상태를 확인할 수 있습니다. 따라서 불빛이 켜져 있으면 블루투스 연결 상태를 알 수 있습니다.",multi_hop_specific_query_synthesizer
SKB 세트탑 박스에서 VOD를 이용할 때 AI 추천과 리모컨의 건너뛰기 기능은 어떻게 활용할 수 있나요?,"['<1-hop>\n\n※ 일부 OTT 앱은 서비스를 이용할 수 없어요.\n   모바일 앱 화면 ▶ 상단 \n 버튼 ▶ TV로 화면 전송\nDock Menu\n모바일 B tv 이용하기\n모바일 B tv \n연결 방법\n내가 좋아하는 콘텐츠는 물론, \n내 취향을 파악해 추천 콘텐츠를 보여줘요\n· 1대의 B tv에 모바일 B tv 최대 4명 연결\n·구독료 없이 24시간 무제한으로 즐기는 Free채널\n· 오늘의 내가 좋아할 콘텐츠를 다채롭게 추천하는 AI PICK\n· VOD 속 상품이 궁금할 때 AI 추천 쇼핑\n나로 시작되는 모바일', '<2-hop>\n\n※ 쇼핑, OTT홈 버튼은 SA02 리모컨에만 한해요.\n바로가기\nVOD 영상의 10초 혹은 30초 단위로 건너뛰어요.건너뛰기\n음량, 채널 버튼 SA02 리모컨 옆면의 음량 슬라이더 설정에 따라 TV 또는 B tv 음량을 조절할 수 있어요. \n(B tv 음량에서만) 음량 버튼을 아래로 2초 이상 누르면 음량을 ‘0’으로 변경할 수 있어요.\n채널 버튼은 실시간 방송의 채널을 한 칸씩 이동할 수 있어요.\nAI 음성검색 서비스를 이용할 수 있어요.\nAI 음성검색 : 리모콘 버튼을 누르면 AI 음성검색 서비스를 이용할 수 있어요.\nAI 음성검색\n이전, 나가기']","SKB 세트탑 박스에서 VOD를 이용할 때, AI PICK 기능을 통해 내가 좋아할 콘텐츠를 추천받을 수 있으며, VOD 영상 내에서 10초 또는 30초 단위로 건너뛰기 기능을 사용할 수 있습니다. 이 건너뛰기 기능은 SA02 리모컨을 통해 조작할 수 있고, AI 음성검색 서비스도 리모컨 버튼을 눌러 이용할 수 있어 편리하게 원하는 콘텐츠를 찾고 시청할 수 있습니다.",multi_hop_specific_query_synthesizer
"SKB 셋톱박스에서 HDMI 포트의 위치와 기능은 무엇이며, 인터넷이나 B tv 사용이 불가능할 때 전원 케이블을 재연결하는 방법과 함께 설명해 주세요.","['<1-hop>\n\n인터넷, B tv, 전화를 이용할 수 없을 때\n모뎀, 공유기, 셋톱박스의 전원 케이블을 순서대로 뺐다가 다시 꽂아 주세요.\n※ 셋톱박스 뒷면의 전원 버튼을 OFF 후 다시 ON 하여도 전원이 재연결돼요.\n※ 모뎀과 셋톱박스의 전원 케이블은 모델에 따라 5V(   색), 12V(   색)로 색상이 다를 수 있어요.\n모뎀 전원 케이블 공유기 전원 케이블 셋톱박스 전원 케이블\n와이파이 설정 방법\n(기가 와이파이 공유기 예시) \nHDMI 포트 확인\nSK_WiFiGIGA97A2_2.5 G\nSK_WiFiGIGA97A2_5G\n<   WiFi\n사용 가능한 네트워크', '<2-hop>\n\n6\nSmart 3, UHD 4 셋톱박스\n윗면\n뒷면\n셋톱박스의 동작 상태에 따라 불빛이 들어와요.\nB tv 채널을 변경할 수 있어요.\n상태 알림 LED\n채널채널\n마이크(MIC) 입력\n랜 포트\nHDMI 포트\nUSB 포트\n전원 연결 포트\n마이크를 연결할 수 있어요. \n랜 케이블을 이용해 SK브로드밴드 인터넷을 연결해요. \nHDMI 케이블을 이용해 TV와 연결해요.\nUSB 메모리를 연결할 수 있어요.(USB 2.0  , USB 3.0  )\n전원 어댑터를 연결해요.\n흰색 불빛 : 나타남 B tv 시청 중일 때\n초록색 불빛 : 나타남 B tv 전원이 꺼졌을 때(B tv 대기모드)']","SKB Smart 3, UHD 4 셋톱박스의 뒷면에는 HDMI 포트가 있어 HDMI 케이블을 이용해 TV와 연결할 수 있습니다. 또한, 셋톱박스의 동작 상태에 따라 상태 알림 LED가 표시되며, HDMI 포트는 TV와의 영상 및 음성 신호 전달에 사용됩니다. 인터넷이나 B tv를 이용할 수 없을 때는 모뎀, 공유기, 셋톱박스의 전원 케이블을 순서대로 뺐다가 다시 꽂아야 하며, 셋톱박스 뒷면의 전원 버튼을 OFF 후 ON 하여도 전원이 재연결됩니다. 모뎀과 셋톱박스 전원 케이블은 모델에 따라 5V 또는 12V로 색상이 다를 수 있으니 주의해야 합니다.",multi_hop_specific_query_synthesizer
아리아 마이크 끄면 음성인식 어떻게 되고 불빛 상태는 어때요?,"['<1-hop>\n\n3 4\n앞면\n윗면\n뒷면\nAI 스피커형 셋톱박스\n음성인식에 따른 셋톱박스의 상태를 알려줘요.\n셋톱박스 전원이 켜지면 불빛이 들어와요. \n음성 인식을 위한 마이크를 끌 수 있습니다. 마이크를 끄시면 ‘아리아’ 라고\n불러도 음성인식이 되지 않습니다. 단, 마이크를 꺼도 리모컨의  버튼을\n이용한 서비스는 이용하실 수 있어요.\nTV전원 및 음량 제어 리모컨 기능 지원을 위한 적외선 수신부예요. \n블루투스 연결을 시도하거나 종료할 수 있어요.\n셋톱박스의 동작 상태에 따라 불빛이 들어와요.', '<2-hop>\n\n사용자의 요청에 따라 응답할 때는 파란색 불빛이 천천히 깜박거려요. \n 마이크가 꺼지면 “아리아”라고 불러도 음성을 인식할 수 없어요. \n 주황색 불빛이 좌우로 크기가 줄어들어요.\n※ 마이크를 다시 켜려면, 셋톱박스 뒷면에 있는 [마이크 OFF] 버튼을 다시 눌러 마이크를\n    켜 주세요. 혹은 B tv 홈 화면에서 [MY ▶ 설정 ▶ NUGU 설정 ▶ 음성인식 사용설정]을\n    선택한 후, ‘사용함’으로 설정을 변경해 주세요.\n 음량의 크기에 따라 흰색 불빛이 들어와요. \n 음량이 0이 되거나 ‘조용히’ 모드일 때는 중앙에 흰색 불빛이 들어와요.']","마이크를 끄면 ‘아리아’라고 불러도 음성인식이 되지 않습니다. 이때 주황색 불빛이 좌우로 크기가 줄어들며 표시됩니다. 마이크가 켜져 있을 때는 사용자의 요청에 따라 응답할 때 파란색 불빛이 천천히 깜박이고, 음량에 따라 흰색 불빛이 들어옵니다.",multi_hop_specific_query_synthesizer
